task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
522	f0/5dfbca	2492236	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab34_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:24:56.824	20m 20s	6.8s	228.1%	2.9 GB	4.6 GB	282 KB	1.3 KB
518	a2/8cd484	2492233	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab31_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:24:54.537	20m 27s	24s	75.9%	212.7 MB	1.2 GB	161.6 MB	17.2 MB
519	36/f5bc35	2492234	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab57_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:24:55.432	20m 36s	28s	59.5%	217.7 MB	1.7 GB	161.6 MB	17.2 MB
521	ef/c70a06	2492235	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab52_BerenF_Tab51_test)	COMPLETED	0	2025-06-16 00:24:56.332	20m 35s	28s	58.5%	265.9 MB	2 GB	161.5 MB	17.1 MB
512	0a/d3b1e8	2492227	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab39_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:24:07.592	21m 29s	29s	64.8%	273.6 MB	2 GB	161.5 MB	17.1 MB
520	f5/7af247	2492237	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab37_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:24:57.666	20m 44s	37s	50.3%	217.7 MB	1.7 GB	161.5 MB	17.1 MB
510	f4/d97d1a	2492225	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:24:07.350	21m 49s	39s	43.1%	249.4 MB	1.9 GB	161.5 MB	17.1 MB
509	6a/dd3b94	2492224	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab37_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:24:07.233	21m 55s	42s	38.8%	274.2 MB	2 GB	161.5 MB	17.1 MB
530	b2/540f44	2492245	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:25:05.385	29m	13.7s	150.3%	2 GB	3.4 GB	282.1 KB	1.3 KB
526	dd/9f838d	2492241	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab52_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:25:01.150	29m 5s	13.3s	100.6%	2.5 GB	3.4 GB	282.2 KB	1.3 KB
535	ec/626aa9	2492248	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab34_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:25:07.402	28m 58s	16s	270.1%	1.9 GB	3.4 GB	282.1 KB	1.3 KB
536	88/81c811	2492251	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab33_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:25:08.736	28m 57s	13.9s	110.1%	2 GB	3.4 GB	282.1 KB	1.3 KB
533	88/3bcb23	2492249	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab37_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:25:08.569	29m 2s	19s	102.2%	275.1 MB	2.1 GB	161.6 MB	17.2 MB
534	2a/1fb001	2492250	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab34_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:25:08.652	29m 2s	19s	101.9%	274.2 MB	2.1 GB	161.6 MB	17.2 MB
529	17/d1cc75	2492239	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab57_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:24:59.016	29m 22s	28s	73.7%	245.2 MB	1.8 GB	161.5 MB	17.1 MB
524	fa/b31a78	2492243	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab37_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:25:03.715	29m 22s	31s	63.0%	219.1 MB	1.4 GB	161.5 MB	17.1 MB
525	75/fd04aa	2492240	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab34_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:25:00.084	29m 36s	40s	49.7%	273.8 MB	2.1 GB	161.5 MB	17.1 MB
527	45/a56783	2492247	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab57_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:25:06.868	29m 54s	45s	43.5%	255.8 MB	2.1 GB	161.6 MB	17.2 MB
539	34/1ae496	2492254	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab37_BerenF_Tab51_test)	COMPLETED	0	2025-06-16 00:25:09.011	30m 7s	38s	41.0%	274.7 MB	2 GB	161.6 MB	17.2 MB
532	c7/fc74ef	2492242	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab57_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:25:02.677	30m 43s	53.4s	29.0%	2.8 GB	3.5 GB	282.4 KB	1.3 KB
531	69/972dd9	2492244	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:25:04.835	30m 41s	53.4s	55.7%	2.8 GB	3.4 GB	282.4 KB	1.3 KB
528	32/287d46	2492246	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab51_test)	COMPLETED	0	2025-06-16 00:25:05.843	31m 10s	1m 24s	19.3%	274.9 MB	2 GB	161.5 MB	17.1 MB
538	10/c69b30	2492252	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab27_test)	COMPLETED	0	2025-06-16 00:25:08.828	31m 27s	8.7s	227.6%	2.8 GB	3.4 GB	282 KB	1.3 KB
537	3b/a17228	2492253	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab54_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:25:08.911	31m 27s	8.5s	220.2%	2.5 GB	3.4 GB	282 KB	1.3 KB
541	f6/39df73	2492257	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab57_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:25:09.279	31m 37s	19s	101.9%	274.5 MB	2 GB	161.5 MB	17.1 MB
544	20/34c172	2492256	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:25:09.187	31m 37s	19s	101.1%	274.7 MB	2 GB	161.5 MB	17.1 MB
540	6c/45a460	2492255	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab34_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:25:09.095	31m 42s	20s	101.8%	272.5 MB	2 GB	161.5 MB	17.2 MB
545	23/243ac0	2492258	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab52_BerenF_Tab51_test)	COMPLETED	0	2025-06-16 00:25:09.362	31m 41s	20s	101.9%	273.9 MB	2 GB	162.1 MB	17.3 MB
542	a5/ff6d99	2492260	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab34_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:25:09.537	31m 41s	19s	102.0%	273.9 MB	2.1 GB	161.5 MB	17.1 MB
552	3e/b7c7c8	2492280	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab57_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:36:52.210	20m 49s	43s	46.2%	275.8 MB	2 GB	162 MB	17.3 MB
551	67/b37c3e	2492279	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab51_test)	COMPLETED	0	2025-06-16 00:36:51.619	21m 39s	1m 1s	27.2%	230.5 MB	1.8 GB	161.5 MB	17.2 MB
548	68/60dcd6	2492267	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab37_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:25:12.090	43m 39s	6.3s	269.8%	2.6 GB	3.4 GB	282.1 KB	1.3 KB
547	a8/faff11	2492262	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab31_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:25:09.704	43m 41s	7s	253.0%	2.9 GB	4.6 GB	282.1 KB	1.3 KB
550	b3/32876b	2492268	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab33_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:25:25.907	43m 34s	11.6s	330.4%	2.7 GB	3.4 GB	282.1 KB	1.3 KB
553	57/38bfef	2492281	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab33_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:37:01.812	31m 58s	7.6s	138.4%	2.7 GB	3.4 GB	282.4 KB	1.3 KB
549	3d/98c464	2492269	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:25:25.991	43m 35s	14.7s	258.4%	2.5 GB	3.4 GB	282.1 KB	1.3 KB
543	52/67098c	2492259	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab52_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:25:09.445	43m 51s	9.2s	185.7%	2.9 GB	4.6 GB	282.2 KB	1.3 KB
546	7f/99319f	2492261	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab57_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:25:09.621	43m 51s	12.8s	286.2%	2.6 GB	3.4 GB	282.2 KB	1.3 KB
555	b7/5dd941	2492283	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab38_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:37:06.861	31m 59s	13.4s	130.7%	2.2 GB	3.4 GB	282 KB	1.3 KB
554	da/f2c618	2492282	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab33_BerenF_Tab25_test)	COMPLETED	0	2025-06-16 00:37:01.895	32m 9s	13.9s	100.2%	2.8 GB	3.4 GB	282.4 KB	1.3 KB
556	c2/1ff5f9	2492284	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab25_test)	COMPLETED	0	2025-06-16 00:37:07.129	32m 9s	11.8s	141.5%	2.5 GB	3.4 GB	282 KB	1 KB
561	af/e1963d	2492285	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab57_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:37:07.245	32m 14s	13.1s	99.3%	2.7 GB	3.4 GB	281.9 KB	1.3 KB
559	a2/0ffecc	2492287	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab31_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:37:07.412	32m 13s	18.4s	197.4%	1.5 GB	3.4 GB	282.1 KB	1.3 KB
557	07/58b2ab	2492286	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:37:07.329	32m 19s	21.4s	211.2%	2.4 GB	3.4 GB	282.2 KB	1.3 KB
560	b1/ee34ed	2492288	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab33_BerenF_Tab25_test)	COMPLETED	0	2025-06-16 00:37:07.496	41m 8s	9.4s	316.8%	2.7 GB	3.4 GB	282.4 KB	1.3 KB
564	b5/5e4a38	2492289	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:37:07.631	41m 13s	11.2s	336.5%	2.8 GB	3.4 GB	282.4 KB	1.3 KB
566	56/babe07	2492293	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab32_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:37:08.038	41m 33s	11.5s	147.1%	2.2 GB	3.4 GB	282 KB	1.3 KB
562	f8/857618	2492291	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:37:07.854	41m 38s	15.8s	132.1%	2.6 GB	3.4 GB	282 KB	1.3 KB
558	ce/b12311	2492290	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:37:07.754	41m 43s	21.3s	193.5%	2.9 GB	4.1 GB	282 KB	1.3 KB
563	80/978352	2492292	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab33_BerenF_Tab25_test)	COMPLETED	0	2025-06-16 00:37:07.949	41m 48s	25.1s	247.0%	2.5 GB	3.4 GB	282 KB	1.3 KB
565	fc/45d351	2492294	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab54_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:37:08.124	42m 33s	27.6s	131.7%	2.4 GB	3.4 GB	282.1 KB	1.3 KB
573	ab/a3c6cf	2492315	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:45:07.030	45m 49s	6.4s	268.4%	2.7 GB	3.4 GB	282.1 KB	1.3 KB
576	3b/1b12d1	2492318	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab32_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:45:07.509	45m 48s	6.1s	204.2%	2.8 GB	3.4 GB	282 KB	1.3 KB
571	84/c3a4d6	2492303	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:37:26.808	53m 45s	8.3s	287.8%	2.6 GB	3.4 GB	282.1 KB	1.3 KB
581	15/afbd1a	2492323	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:45:08.020	46m 19s	10.4s	151.7%	2.7 GB	3.4 GB	282.1 KB	1 KB
579	c2/1cc3ab	2492319	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:45:07.626	46m 29s	6s	272.0%	2.9 GB	3.4 GB	282 KB	1 KB
572	15/cb492c	2492305	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab33_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:37:31.808	54m 10s	37.4s	57.1%	2.8 GB	3.4 GB	282.1 KB	1.3 KB
568	fc/0a5d0e	2492295	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab54_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:37:08.222	55m 24s	34.3s	38.1%	1.7 GB	3.4 GB	282.2 KB	1.3 KB
567	8b/1e5ec9	2492296	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab54_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:37:08.333	55m 24s	34.2s	50.3%	1.5 GB	3.4 GB	282.2 KB	1.3 KB
582	6c/496ab4	2492325	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:45:08.221	47m 49s	57.4s	85.6%	2.2 GB	3.4 GB	282.2 KB	1.3 KB
580	a5/ba2b83	2492321	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab56_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:45:07.828	47m 49s	6.3s	274.6%	2.9 GB	4.1 GB	282.1 KB	1.3 KB
574	38/f492bb	2492316	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab39_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:45:07.122	48m 5s	12.3s	333.7%	2.8 GB	3.4 GB	282.1 KB	1.3 KB
584	09/0e2183	2492324	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab37_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:45:08.116	48m 14s	1m 21s	42.9%	2.4 GB	3.4 GB	282.2 KB	1.3 KB
577	e2/fefa93	2492317	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab33_BerenF_Tab25_test)	COMPLETED	0	2025-06-16 00:45:07.216	49m 50s	47.9s	70.4%	2.5 GB	3.4 GB	282.2 KB	1.3 KB
575	2c/2b03f4	2492320	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab32_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:45:07.715	50m 44s	1m 34s	14.9%	46.5 MB	115.8 MB	281.9 KB	1.3 KB
578	de/f29dba	2492322	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab32_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:45:07.932	50m 49s	1m 26s	44.0%	1.7 GB	3.4 GB	282 KB	1.3 KB
570	49/71c803	2492300	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab57_BerenF_Tab47_test)	FAILED	-	2025-06-16 00:37:16.858	58m 45s	7m 1s	-	-	-	-	-
569	17/777999	2492297	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab57_BerenF_Tab47_test)	FAILED	-	2025-06-16 00:37:11.824	58m 50s	7m 1s	-	-	-	-	-
583	f1/2cef04	2492326	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab39_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:45:08.308	52m 29s	54.8s	37.6%	717.2 MB	3.4 GB	282 KB	1.3 KB
586	83/77ee0d	2492328	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:45:12.015	52m 25s	54.8s	23.1%	884.8 MB	3.4 GB	282 KB	1.3 KB
585	51/9ff60b	2492327	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab39_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:45:11.898	52m 50s	1m 21s	20.3%	796.1 MB	3.4 GB	282 KB	1.3 KB
587	74/1af549	2492329	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab56_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:45:12.098	52m 50s	1m 21s	48.2%	2.1 GB	3.4 GB	282 KB	1.3 KB
589	49/403122	2492330	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:45:16.893	53m 40s	1m 34s	19.6%	2.3 GB	3.4 GB	282.1 KB	1.3 KB
599	74/12cb72	2492365	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab57_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:54:29.232	50m 3s	6.7s	221.6%	2.3 GB	3.4 GB	282.1 KB	1.3 KB
602	d2/0e4670	2492373	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab57_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:55:03.578	49m 29s	7.2s	243.3%	2.6 GB	3.4 GB	281.9 KB	1.3 KB
597	a9/7e565f	2492363	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab37_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:54:18.187	50m 19s	7.7s	236.0%	2.4 GB	3.4 GB	282.1 KB	1.3 KB
603	02/7063b6	2492376	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab37_BerenF_Tab51_test)	COMPLETED	0	2025-06-16 00:55:19.013	49m 18s	10.1s	301.8%	2.9 GB	4.6 GB	282 KB	1.3 KB
590	bb/474638	2492332	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab31_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:45:23.057	59m 19s	8.7s	198.6%	2.9 GB	4.6 GB	282.2 KB	1.3 KB
595	96/8ff980	2492349	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:46:02.211	58m 40s	6.6s	229.8%	2.4 GB	3.4 GB	282 KB	1.3 KB
604	26/ed9691	2492381	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab51_test)	COMPLETED	0	2025-06-16 00:56:29.908	48m 12s	12.7s	231.5%	2.8 GB	3.4 GB	282.1 KB	1 KB
592	bf/21d7f9	2492341	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab52_BerenF_Tab51_test)	COMPLETED	0	2025-06-16 00:45:42.315	59m 5s	17s	221.0%	2.1 GB	3.4 GB	282.1 KB	1.3 KB
594	c2/1299e2	2492348	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab37_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:45:56.307	58m 51s	17s	221.0%	1.8 GB	3.4 GB	282.1 KB	1.3 KB
593	3d/9ff68e	2492343	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab39_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:45:46.952	59m	16.4s	220.0%	2.3 GB	3.4 GB	282.1 KB	1.3 KB
588	d5/4fc1a1	2492331	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab37_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:45:16.977	59m 35s	16.9s	185.0%	2.7 GB	3.4 GB	282.2 KB	1.3 KB
591	8d/a4a39f	2492340	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab57_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:45:36.919	59m 15s	20s	254.5%	2.7 GB	3.4 GB	282.1 KB	1.3 KB
596	00/8f28a0	2492350	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab37_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:46:02.311	59m	17.4s	264.4%	1.9 GB	3.4 GB	282.1 KB	1.3 KB
600	91/ef5825	2492367	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab37_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:54:35.858	50m 57s	18.7s	72.2%	388.5 MB	3.4 GB	282.2 KB	1.3 KB
601	d2/584db6	2492370	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab34_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:54:41.302	50m 51s	20.5s	239.1%	2.8 GB	3.4 GB	282.2 KB	1.3 KB
598	7e/dbc639	2492362	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab34_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:54:15.118	51m 17s	20s	100.0%	564.1 MB	3.4 GB	282.1 KB	1.3 KB
607	a0/9a04e8	2492394	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab34_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:57:20.913	58m 27s	10.9s	282.2%	2.9 GB	3.4 GB	282 KB	1.3 KB
605	e4/d9c626	2492387	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab29_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:56:54.467	58m 53s	6.4s	269.8%	2.5 GB	3.4 GB	282 KB	1.3 KB
608	d6/434080	2492389	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab52_BerenF_Tab51_test)	COMPLETED	0	2025-06-16 00:57:07.275	58m 45s	11.9s	331.4%	2.9 GB	3.4 GB	282 KB	1.3 KB
609	c4/8b63fd	2492398	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab34_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:57:32.208	58m 25s	19.7s	355.3%	2.8 GB	3.4 GB	282 KB	1.3 KB
606	a3/67d66c	2492386	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab57_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:56:46.330	59m 11s	19.3s	344.6%	2.4 GB	3.4 GB	282 KB	1.3 KB
